epoch,iteration,equivar_loss_term_1,equivar_loss_term_2,equivar_loss_term_3,equivar_loss_term_4,equivar_sanity_check,standard_val_loss,loss_diff,grad_norm_equiv,grad_norm_pred,grad_norm_ratio
80,5832,0.00035869638668373227,0.00035293278051540256,5.852986305399099e-06,0.01631692796945572,0.0003587857645470649,0.00027983609470538795,7.886029197834432e-05,0.0,9.99999993922529e-09,0.0
23,1728,0.00046574202133342624,0.0003947540244553238,7.106890552677214e-05,0.1525895744562149,0.00046582292998209596,0.0008762634824961424,0.00041052146116271615,0.0,9.99999993922529e-09,0.0
81,5904,0.0003582020872272551,0.00035245573963038623,5.979601155559067e-06,0.016692906618118286,0.0003584353544283658,0.00027653685538098216,8.166523184627295e-05,0.0,9.99999993922529e-09,0.0
82,5976,0.00035886417026631534,0.0003544653591234237,4.509204700298142e-06,0.01256486214697361,0.00035897456109523773,0.0002755082387011498,8.335593156516552e-05,0.0,9.99999993922529e-09,0.0
83,6048,0.0003585905069485307,0.00035412871511653066,4.558427917800145e-06,0.012711715884506702,0.00035868713166564703,0.0002711692941375077,8.7421212811023e-05,0.0,9.99999993922529e-09,0.0
84,6120,0.00035728272632695735,0.0003519885940477252,5.383314601203892e-06,0.015066958032548428,0.0003573719004634768,0.0002899398095905781,6.734291673637927e-05,0.0,9.99999993922529e-09,0.0
24,1800,0.00045456012594513595,0.0003899550356436521,6.42529921606183e-05,0.1413489133119583,0.0004542080278042704,0.0007966274861246347,0.0003420673601794988,0.0,9.99999993922529e-09,0.0
85,6192,0.0003558316093403846,0.0003519329766277224,4.033378900203388e-06,0.011334758251905441,0.0003559663600753993,0.0002777201298158616,7.811147952452302e-05,0.0,9.99999993922529e-09,0.0
86,6264,0.00035540026146918535,0.0003507734800223261,4.870622433372773e-06,0.013704225420951843,0.00035564409336075187,0.00028335500974208117,7.204525172710419e-05,0.0,9.99999993922529e-09,0.0
87,6336,0.00035620207199826837,0.0003517015720717609,4.6606983232777566e-06,0.013084054924547672,0.00035636225948110223,0.000276920385658741,7.928168633952737e-05,0.0,9.99999993922529e-09,0.0
25,1872,0.00044205167796462774,0.0003969765384681523,4.4871623686049134e-05,0.101505346596241,0.0004418481548782438,0.0007397742592729628,0.00029772258130833507,0.0,9.99999993922529e-09,0.0
88,6408,0.00035594042856246233,0.0003519329475238919,4.248035111231729e-06,0.011934344656765461,0.00035618097172118723,0.0002838738728314638,7.206655573099852e-05,0.0,9.99999993922529e-09,0.0
89,6480,0.0003559350734576583,0.0003521691542118788,3.996987743448699e-06,0.011229225434362888,0.0003561661287676543,0.0002862487453967333,6.968632806092501e-05,0.0,9.99999993922529e-09,0.0
90,6552,0.00035499833757057786,0.0003501458268146962,5.0536923481558915e-06,0.014235418289899826,0.00035519953235052526,0.00027438922552391887,8.060911204665899e-05,0.0,9.99999993922529e-09,0.0
91,6624,0.00035495590418577194,0.0003507218789309263,4.078669007867575e-06,0.011490311473608017,0.0003548005479387939,0.0002890690811909735,6.588682299479842e-05,0.0,9.99999993922529e-09,0.0
26,1944,0.0004327958740759641,0.00039020422264002264,4.1780771425692365e-05,0.09653466194868088,0.0004319849831517786,0.000666651118081063,0.00023385524400509894,0.0,9.99999993922529e-09,0.0
92,6696,0.00035414614831097424,0.0003501728060655296,4.030637683172245e-06,0.01138096209615469,0.00035420345375314355,0.0002893152413889766,6.483090692199767e-05,0.0,9.99999993922529e-09,0.0
93,6768,0.0003547098021954298,0.00035053680767305195,4.094602445547935e-06,0.011543202213943005,0.00035463139647617936,0.0002817222266457975,7.298757554963231e-05,0.0,9.99999993922529e-09,0.0
94,6840,0.0003571139241103083,0.000351405527908355,5.818101271870546e-06,0.016291547566652298,0.0003572236164472997,0.0002755271561909467,8.158676791936159e-05,0.0,9.99999993922529e-09,0.0
27,2016,0.0004257192777004093,0.000381260848371312,4.449641710380092e-05,0.1045181006193161,0.00042575725819915533,0.0005930396146140993,0.00016732033691368997,0.0,9.99999993922529e-09,0.0
